Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
haircolor-set10-019-cooling-ash-bonding-toner-demi-permanent-hair-color,Cooling Ash Bonding Toner Demi-Permanent Hair Color,"<p><strong>Cooling Ash Bonding Toner Demi-Permanent Hair Color</strong> is a salon-ready toner product from bondbar.</p><p>Cruelty-Free*, Vegan, Mineral Oil-free, Petrolatum-free, Gluten-free, Phthalate-Free, & Paraben-Free Strengthening & Conditioning For all hair types & textures Built-In Bonding *Finished product not tested on animals bondbar is a bond building repair system that helps to protect, strengthen, and hydrate hair. bondbar Bonding Toner and bondbar Bonding High Gloss Clear are demi-permanent creme formulas that provide a range of shades with built-in bonding for a new level of strengthening and conditioning from the toning process. The four Bonding Toner shades are great for neutralizing unwanted tones, while the Bonding High Gloss Clear can be used for diluting and customizing your shade, as well as adding a gloss finish. This unique formula protects and hydrates broken bonds in hair during the toning process, and is formulated to be Vegan, Cruelty-Free*, Phthalate-Free, Paraben-Free, Mineral Oil-Free, Petrolatum-Free and Gluten-Free. Paper packaging can be recycled, color tube is made with 100% recycled aluminum. Using a regimen of bondbar Toner, bondbar Bonding Booster, and bondbar Bonding Recovery provides up to 47% better combability on wet hair compared to untreated bleached hair, as well as up to 22% less breakage compared to standard toner. For best results, use Bonding Toner shades with bondbar Creme Activator at a 1:2 ratio. For diluting your shade, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:2 ratio. For shine only, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:1 ratio. *Finished product not tested on animals</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/toner/cooling-ash-bonding-toner-demi-permanent-hair-color/SBS-018926.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Cooling+Ash+Bonding+Toner+Demi-Permanent+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Cooling+Ash+Bonding+Toner+Demi-Permanent+Hair+Color"">eBay</a></p>",bondbar,Hair Coloring,"sallybeauty,hair-color,set10,toner",TRUE,Title,Default Title,HCOLOR-SET10-019-018926,350,22,deny,manual,12.99,16.63,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwc604232f/images/large/SBS-018926-1.jpg?sw=750&sh=750&sfrm=png,1,Cooling Ash Bonding Toner Demi-Permanent Hair Color product image 1,active
haircolor-set10-019-cooling-ash-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw86ea20c8/images/large/SBS-018926-2.jpg?sw=750&sh=750&sfrm=png,2,Cooling Ash Bonding Toner Demi-Permanent Hair Color product image 2,
haircolor-set10-019-cooling-ash-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9fb8a3b0/images/large/SBS-018926-3.jpg?sw=750&sh=750&sfrm=png,3,Cooling Ash Bonding Toner Demi-Permanent Hair Color product image 3,
haircolor-set10-019-cooling-ash-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw2ccd55a4/images/large/SBS-018926-4.jpg?sw=750&sh=750&sfrm=png,4,Cooling Ash Bonding Toner Demi-Permanent Hair Color product image 4,
haircolor-set10-019-cooling-ash-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw04f1fbc6/images/large/SBS-018926.jpg?sw=750&sh=750&sfrm=png,5,Cooling Ash Bonding Toner Demi-Permanent Hair Color product image 5,
haircolor-set10-020-high-gloss-clear-bonding-toner-demi-permanent-hair-colo,High Gloss Clear Bonding Toner Demi-Permanent Hair Color,"<p><strong>High Gloss Clear Bonding Toner Demi-Permanent Hair Color</strong> is a salon-ready toner product from bondbar.</p><p>Cruelty-Free*, Vegan, Mineral Oil-free, Petrolatum-free, Gluten-free, Phthalate-Free, & Paraben-Free Strengthening & Conditioning For all hair types & textures Built-In Bonding *Finished product not tested on animals bondbar is a bond building repair system that helps to protect, strengthen, and hydrate hair. bondbar Bonding Toner and bondbar Bonding High Gloss Clear are demi-permanent creme formulas that provide a range of shades with built-in bonding for a new level of strengthening and conditioning from the toning process. The four Bonding Toner shades are great for neutralizing unwanted tones, while the Bonding High Gloss Clear can be used for diluting and customizing your shade, as well as adding a gloss finish. This unique formula protects and hydrates broken bonds in hair during the toning process, and is formulated to be Vegan, Cruelty-Free*, Phthalate-Free, Paraben-Free, Mineral Oil-Free, Petrolatum-Free and Gluten-Free. Paper packaging can be recycled, color tube is made with 100% recycled aluminum. Using a regimen of bondbar Toner, bondbar Bonding Booster, and bondbar Bonding Recovery provides up to 47% better combability on wet hair compared to untreated bleached hair, as well as up to 22% less breakage compared to standard toner. For best results, use Bonding Toner shades with bondbar Creme Activator at a 1:2 ratio. For diluting your shade, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:2 ratio. For shine only, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:1 ratio. *Finished product not tested on animals</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/toner/bonding-high-gloss-clear/SBS-018930.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=High+Gloss+Clear+Bonding+Toner+Demi-Permanent+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=High+Gloss+Clear+Bonding+Toner+Demi-Permanent+Hair+Color"">eBay</a></p>",bondbar,Hair Coloring,"sallybeauty,hair-color,set10,toner",TRUE,Title,Default Title,HCOLOR-SET10-020-018930,350,23,deny,manual,12.99,16.63,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw2e4a92e9/images/large/SBS-018930-1.jpg?sw=750&sh=750&sfrm=png,1,High Gloss Clear Bonding Toner Demi-Permanent Hair Color product image 1,active
haircolor-set10-020-high-gloss-clear-bonding-toner-demi-permanent-hair-colo,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwc4c29471/images/large/SBS-018930-2.jpg?sw=750&sh=750&sfrm=png,2,High Gloss Clear Bonding Toner Demi-Permanent Hair Color product image 2,
haircolor-set10-020-high-gloss-clear-bonding-toner-demi-permanent-hair-colo,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwa53f1b5a/images/large/SBS-018930-3.jpg?sw=750&sh=750&sfrm=png,3,High Gloss Clear Bonding Toner Demi-Permanent Hair Color product image 3,
haircolor-set10-020-high-gloss-clear-bonding-toner-demi-permanent-hair-colo,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw8cbd8c8a/images/large/SBS-018930-4.jpg?sw=750&sh=750&sfrm=png,4,High Gloss Clear Bonding Toner Demi-Permanent Hair Color product image 4,
haircolor-set10-020-high-gloss-clear-bonding-toner-demi-permanent-hair-colo,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw791035a9/images/large/SBS-018930.jpg?sw=750&sh=750&sfrm=png,5,High Gloss Clear Bonding Toner Demi-Permanent Hair Color product image 5,
haircolor-set10-021-intense-ash-blonde-permanent-liquid-toner,Intense Ash Blonde Permanent Liquid Toner,"<p><strong>Intense Ash Blonde Permanent Liquid Toner</strong> is a salon-ready toner product from Wella colorcharm.</p><p>Helps to create hard to achieve shades of blonde such as platinum and beige​ The final step to neutralizing unwanted brass after lightening​ Provide gorgeously toned, healthy-looking blondes​ Tones pre-lightened hair evenly​ Intermixable, soft pastel hues Vegan and free of parabens Up to 90% less breakage​ Gentle on hair​ WELLA colorcharm Permanent Liquid Toners make your authority over tone stronger than ever. Our 4 new beautiful tones—2 cool, 1 warm and 1 pastel enhancing—let you perfect your blonde with bold and trending tones with up to 90% less breakage**. **vs. lightener alone</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/toner/intense-ash-blonde-permanent-liquid-toner/SBS-019388.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Intense+Ash+Blonde+Permanent+Liquid+Toner"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Intense+Ash+Blonde+Permanent+Liquid+Toner"">eBay</a></p>",Wella colorcharm,Hair Coloring,"sallybeauty,hair-color,set10,toner",TRUE,Title,Default Title,HCOLOR-SET10-021-019388,350,24,deny,manual,9.99,12.79,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0360639e/images/large/SBS-019388-1.jpg?sw=750&sh=750&sfrm=png,1,Intense Ash Blonde Permanent Liquid Toner product image 1,active
haircolor-set10-021-intense-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0130c0d7/images/large/SBS-019388-2.jpg?sw=750&sh=750&sfrm=png,2,Intense Ash Blonde Permanent Liquid Toner product image 2,
haircolor-set10-021-intense-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9770126a/images/large/SBS-019388-3.jpg?sw=750&sh=750&sfrm=png,3,Intense Ash Blonde Permanent Liquid Toner product image 3,
haircolor-set10-021-intense-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcbaf0072/images/large/SBS-019388-4.jpg?sw=750&sh=750&sfrm=png,4,Intense Ash Blonde Permanent Liquid Toner product image 4,
haircolor-set10-021-intense-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwd8161258/images/large/SBS-019388-5.jpg?sw=750&sh=750&sfrm=png,5,Intense Ash Blonde Permanent Liquid Toner product image 5,
haircolor-set10-022-pale-ash-blonde-permanent-liquid-toner,Pale Ash Blonde Permanent Liquid Toner,"<p><strong>Pale Ash Blonde Permanent Liquid Toner</strong> is a salon-ready toner product from Wella colorcharm.</p><p>Liquifuse Technology™ saturates, penetrates and fuses with the hair to deliver vibrant color that is exceptionally fade resistant The finishing step to enhance or neutralize warm or cool tones for the perfect shade of blonde Easy to use with bottle application Wella colorcharm Permanent Liquid Hair Toner with Liquidfuse Technology ™ saturates, penetrates and fuses with the hair to deliver vibrant color that is exceptionally fade resistant. The extra mild formulation is ideal for creating delicate shades of blonde – like platinum and beige - and neutralizing unwanted warmth after lightening. Great for toning pure, double processed blondes. Wella Help Line: 1-866-722-4146 Our hotlines are open from 8:30am to 8:30pm Monday – Friday and 9:00am – 6:00pm Saturday & Sunday EASTERN TIME.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/toner/pale-ash-blonde-permanent-liquid-toner/SBS-800274.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Pale+Ash+Blonde+Permanent+Liquid+Toner"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Pale+Ash+Blonde+Permanent+Liquid+Toner"">eBay</a></p>",Wella colorcharm,Hair Coloring,"sallybeauty,hair-color,set10,toner",TRUE,Title,Default Title,HCOLOR-SET10-022-800274,350,25,deny,manual,9.99,12.79,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw47af9ef6/images/large/SBS-800274-1.jpg?sw=750&sh=750&sfrm=png,1,Pale Ash Blonde Permanent Liquid Toner product image 1,active
haircolor-set10-022-pale-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9a235ffc/images/large/SBS-800274-2.jpg?sw=750&sh=750&sfrm=png,2,Pale Ash Blonde Permanent Liquid Toner product image 2,
haircolor-set10-022-pale-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw186065cd/images/large/SBS-800274-3.jpg?sw=750&sh=750&sfrm=png,3,Pale Ash Blonde Permanent Liquid Toner product image 3,
haircolor-set10-022-pale-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw13c7b9e1/images/large/SBS-800274-4.jpg?sw=750&sh=750&sfrm=png,4,Pale Ash Blonde Permanent Liquid Toner product image 4,
haircolor-set10-022-pale-ash-blonde-permanent-liquid-toner,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0cdec715/images/large/SBS-800274-5.jpg?sw=750&sh=750&sfrm=png,5,Pale Ash Blonde Permanent Liquid Toner product image 5,
haircolor-set10-023-pale-violet-bonding-toner-demi-permanent-hair-color,Pale Violet Bonding Toner Demi-Permanent Hair Color,"<p><strong>Pale Violet Bonding Toner Demi-Permanent Hair Color</strong> is a salon-ready toner product from bondbar.</p><p>Cruelty-Free*, Vegan, Mineral Oil-free, Petrolatum-free, Gluten-free, Phthalate-Free, & Paraben-Free Strengthening & Conditioning For all hair types & textures Built-In Bonding *Finished product not tested on animals bondbar is a bond building repair system that helps to protect, strengthen, and hydrate hair. bondbar Bonding Toner and bondbar Bonding High Gloss Clear are demi-permanent creme formulas that provide a range of shades with built-in bonding for a new level of strengthening and conditioning from the toning process. The four Bonding Toner shades are great for neutralizing unwanted tones, while the Bonding High Gloss Clear can be used for diluting and customizing your shade, as well as adding a gloss finish. This unique formula protects and hydrates broken bonds in hair during the toning process, and is formulated to be Vegan, Cruelty-Free*, Phthalate-Free, Paraben-Free, Mineral Oil-Free, Petrolatum-Free and Gluten-Free. Paper packaging can be recycled, color tube is made with 100% recycled aluminum. Using a regimen of bondbar Toner, bondbar Bonding Booster, and bondbar Bonding Recovery provides up to 47% better combability on wet hair compared to untreated bleached hair, as well as up to 22% less breakage compared to standard toner. For best results, use Bonding Toner shades with bondbar Creme Activator at a 1:2 ratio. For diluting your shade, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:2 ratio. For shine only, pair Bonding High Gloss Clear with bondbar Creme Activator at a 1:1 ratio. *Finished product not tested on animals</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/toner/pale-violet-bonding-toner-demi-permanent-hair-color/SBS-018927.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Pale+Violet+Bonding+Toner+Demi-Permanent+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Pale+Violet+Bonding+Toner+Demi-Permanent+Hair+Color"">eBay</a></p>",bondbar,Hair Coloring,"sallybeauty,hair-color,set10,toner",TRUE,Title,Default Title,HCOLOR-SET10-023-018927,350,26,deny,manual,12.99,16.63,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwed05ceee/images/large/SBS-018927-1.jpg?sw=750&sh=750&sfrm=png,1,Pale Violet Bonding Toner Demi-Permanent Hair Color product image 1,active
haircolor-set10-023-pale-violet-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwbe2cd94d/images/large/SBS-018927-2.jpg?sw=750&sh=750&sfrm=png,2,Pale Violet Bonding Toner Demi-Permanent Hair Color product image 2,
haircolor-set10-023-pale-violet-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw35570853/images/large/SBS-018927-3.jpg?sw=750&sh=750&sfrm=png,3,Pale Violet Bonding Toner Demi-Permanent Hair Color product image 3,
haircolor-set10-023-pale-violet-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwddc7cd5c/images/large/SBS-018927-4.jpg?sw=750&sh=750&sfrm=png,4,Pale Violet Bonding Toner Demi-Permanent Hair Color product image 4,
haircolor-set10-023-pale-violet-bonding-toner-demi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf4a58780/images/large/SBS-018927.jpg?sw=750&sh=750&sfrm=png,5,Pale Violet Bonding Toner Demi-Permanent Hair Color product image 5,
haircolor-set10-024-1b-blue-black-permanent-liqui-cr-me-hair-color,1B Blue Black Permanent Liqui-Crème Hair Color,"<p><strong>1B Blue Black Permanent Liqui-Crème Hair Color</strong> is a salon-ready permanent dye product from Better Natured.</p><p>Formulated with Coconut Oil and our signature Triple Plant-Milk blend, leaving hair soft and silky smooth 87%-92% naturally-derived formulas, depending on the shade Rich and vibrant color that lasts 8 weeks 100% gray coverage Salon-quality results at home No drip liqui-creme formula is gentle on hair and scalp Tropical fruity fragrance Experience a new world of hair color with Better Natured, the professional, vegan solution for gorgeous, radiant hair that’s fueled by Good. Clean. Fun. Whether you’re new to coloring your hair or a seasoned pro, our permanent hair color provides salon quality results at home that last up to 8 weeks. Covers roots and grays in under an hour…94% of women who tried it agree that the gray coverage is impeccable! The Better Natured liqui-crème formula is infused with our signature Triple Plant-Milk blend of nourishing Coconut Milk, Tahitian Palm Milk and Orchid Milk for high-performance conditioning and brilliant shine. It’s gentle on the hair and scalp and adds rich, vibrant dimension to hair color. Better Natured Permanent Hair Color shades range between 87%-92% naturally-derived, depending on the shade. We use the Global ISO Standard 16128 which defines naturally-derived as a plant or mineral derived material and water which is found in nature and has undergone limited processing. Need Support? We’re here for you! Better Natured Customer Service is available: Monday - Friday 9:00am – 5:00pm EST Saturday 9:00am – 12:00pm EST Call or Text: 1-800-242-9283 Email: hello@betternatured.com Will respond to emails within 24 hours or by the next business day.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-type/permanent-hair-color/1b-blue-black-permanent-liqui-cr%C3%A8me-hair-color/SBS-019367.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=1B+Blue+Black+Permanent+Liqui-Cr%C3%A8me+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=1B+Blue+Black+Permanent+Liqui-Cr%C3%A8me+Hair+Color"">eBay</a></p>",Better Natured,Hair Coloring,"sallybeauty,hair-color,set10,permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-024-019367,350,27,deny,manual,13.19,16.88,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwb46d8b7d/images/large/SBS-019367-1.jpg?sw=750&sh=750&sfrm=png,1,1B Blue Black Permanent Liqui-Crème Hair Color product image 1,active
haircolor-set10-024-1b-blue-black-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwc15023a0/images/large/SBS-019367-2.jpg?sw=750&sh=750&sfrm=png,2,1B Blue Black Permanent Liqui-Crème Hair Color product image 2,
haircolor-set10-024-1b-blue-black-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4015a9fe/images/large/SBS-019367-3.jpg?sw=750&sh=750&sfrm=png,3,1B Blue Black Permanent Liqui-Crème Hair Color product image 3,
haircolor-set10-024-1b-blue-black-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw28c3fdf7/images/large/SBS-019367.jpg?sw=750&sh=750&sfrm=png,4,1B Blue Black Permanent Liqui-Crème Hair Color product image 4,
haircolor-set10-024-1b-blue-black-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwb46d8b7d/images/large/SBS-019367-1.jpg?sw=1500&sh=1500&sfrm=png,5,1B Blue Black Permanent Liqui-Crème Hair Color product image 5,
haircolor-set10-025-5rr-intense-red-permanent-liqui-cr-me-hair-color,5RR Intense Red Permanent Liqui-Crème Hair Color,"<p><strong>5RR Intense Red Permanent Liqui-Crème Hair Color</strong> is a salon-ready permanent dye product from Better Natured.</p><p>Formulated with Coconut Oil and our signature Triple Plant-Milk blend, leaving hair soft and silky smooth 87%-92% naturally-derived formulas, depending on the shade Rich and vibrant color that lasts 8 weeks 100% gray coverage Salon-quality results at home No drip liqui-creme formula is gentle on hair and scalp Tropical fruity fragrance Experience a new world of hair color with Better Natured, the professional, vegan solution for gorgeous, radiant hair that’s fueled by Good. Clean. Fun. Whether you’re new to coloring your hair or a seasoned pro, our permanent hair color provides salon quality results at home that last up to 8 weeks. Covers roots and grays in under an hour…94% of women who tried it agree that the gray coverage is impeccable! The Better Natured liqui-crème formula is infused with our signature Triple Plant-Milk blend of nourishing Coconut Milk, Tahitian Palm Milk and Orchid Milk for high-performance conditioning and brilliant shine. It’s gentle on the hair and scalp and adds rich, vibrant dimension to hair color. Better Natured Permanent Hair Color shades range between 87%-92% naturally-derived, depending on the shade. We use the Global ISO Standard 16128 which defines naturally-derived as a plant or mineral derived material and water which is found in nature and has undergone limited processing. Need Support? We’re here for you! Better Natured Customer Service is available: Monday - Friday 9:00am – 5:00pm EST Saturday 9:00am – 12:00pm EST Call or Text: 1-800-242-9283 Email: hello@betternatured.com Will respond to emails within 24 hours or by the next business day.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-type/permanent-hair-color/5rr-intense-red-permanent-liqui-cr%C3%A8me-hair-color/SBS-019361.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=5RR+Intense+Red+Permanent+Liqui-Cr%C3%A8me+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=5RR+Intense+Red+Permanent+Liqui-Cr%C3%A8me+Hair+Color"">eBay</a></p>",Better Natured,Hair Coloring,"sallybeauty,hair-color,set10,permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-025-019361,350,28,deny,manual,13.19,16.88,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw5025be6a/images/large/SBS-019361-1.jpg?sw=750&sh=750&sfrm=png,1,5RR Intense Red Permanent Liqui-Crème Hair Color product image 1,active
haircolor-set10-025-5rr-intense-red-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwbf838361/images/large/SBS-019361-2.jpg?sw=750&sh=750&sfrm=png,2,5RR Intense Red Permanent Liqui-Crème Hair Color product image 2,
haircolor-set10-025-5rr-intense-red-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw78a0de48/images/large/SBS-019361-3.jpg?sw=750&sh=750&sfrm=png,3,5RR Intense Red Permanent Liqui-Crème Hair Color product image 3,
haircolor-set10-025-5rr-intense-red-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw8da28127/images/large/SBS-019361.jpg?sw=750&sh=750&sfrm=png,4,5RR Intense Red Permanent Liqui-Crème Hair Color product image 4,
haircolor-set10-025-5rr-intense-red-permanent-liqui-cr-me-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw5025be6a/images/large/SBS-019361-1.jpg?sw=1500&sh=1500&sfrm=png,5,5RR Intense Red Permanent Liqui-Crème Hair Color product image 5,
